,id,Gender,Age,Region_Code,Age,VehicleDamage,Premium,Vintage,Response,Mystery
435,130813,Male,43,28,1-2 Year,No,28258,261,0,M19
436,154051,Male,45,28,1-2 Year,No,34444,149,0,M18
437,80644,Male,23,11,< 1 Year,No,30282,48,0,M13
438,101260,Female,27,8,< 1 Year,Yes,2630,207,0,M15
439,105365,Female,68,3,1-2 Year,No,39836,278,0,M2
440,315764,Female,24,28,< 1 Year,Yes,56510,84,0,M17
441,3652,Male,63,28,> 2 Years,Yes,59269,292,0,M13
442,84194,Male,47,28,1-2 Year,Yes,34403,54,1,M5
443,82116,Male,34,28,1-2 Year,Yes,19608,215,1,M4
444,128337,Male,50,8,1-2 Year,Yes,2630,44,0,M7
445,78434,Female,56,28,1-2 Year,Yes,57720,148,1,M8
446,94961,Female,23,8,< 1 Year,No,44370,209,0,M9
447,330533,Female,52,28,1-2 Year,No,32195,27,0,M3
448,363949,Male,26,30,< 1 Year,No,33409,30,0,M12
449,174178,Male,51,28,1-2 Year,No,40730,239,0,M3
450,187486,Female,31,28,< 1 Year,Yes,45365,123,0,M14
451,49206,Male,24,41,< 1 Year,Yes,25164,96,0,M3
452,104726,Male,45,8,1-2 Year,Yes,32257,82,1,M3
453,276074,Female,21,11,< 1 Year,Yes,31282,194,0,M11
454,259143,Male,65,28,1-2 Year,Yes,41544,157,1,M19
455,300114,Male,29,3,1-2 Year,Yes,24754,297,0,M2
456,274090,Male,22,50,< 1 Year,No,35088,213,0,M8
457,226858,Female,35,28,1-2 Year,Yes,74807,200,0,M20
458,111309,Male,34,41,1-2 Year,No,21714,275,0,M13
459,317440,Male,26,29,< 1 Year,No,33334,107,0,M16
460,161723,Male,50,28,1-2 Year,Yes,18756,267,1,M12
461,248000,Male,56,28,> 2 Years,Yes,34921,285,0,M13
462,152168,Male,38,41,1-2 Year,No,30937,62,0,M11
463,177367,Female,26,8,< 1 Year,No,36462,195,0,M1
464,159455,Male,20,15,< 1 Year,Yes,31034,99,0,M16
465,264981,Male,47,41,1-2 Year,Yes,36520,201,0,M14
466,307166,Male,44,8,1-2 Year,No,33918,281,0,M13
467,132097,Male,49,28,1-2 Year,Yes,38112,108,1,M7
468,186431,Female,20,8,< 1 Year,Yes,54923,65,0,M18
469,152777,Male,39,46,1-2 Year,No,27780,268,0,M8
470,41369,Female,43,28,1-2 Year,No,44919,294,0,M19
471,110606,Male,45,41,1-2 Year,Yes,28600,294,0,M10
472,288841,Male,21,46,< 1 Year,No,36343,280,0,M13
473,297436,Female,49,28,1-2 Year,Yes,28373,254,0,M18
474,122497,Male,21,46,< 1 Year,No,52331,73,0,M8
475,129134,Female,35,3,1-2 Year,Yes,29204,142,0,M2
476,219929,Male,23,15,< 1 Year,Yes,2630,160,0,M9
477,81868,Male,63,46,1-2 Year,Yes,28011,94,0,M8
478,7927,Male,36,30,1-2 Year,Yes,2630,229,0,M7
479,309922,Female,45,28,1-2 Year,Yes,47036,56,1,M11
480,208950,Male,68,28,1-2 Year,No,26113,28,0,M10
481,45693,Male,59,28,1-2 Year,Yes,32558,81,1,M1
482,237096,Male,49,50,1-2 Year,Yes,2630,60,0,M18
483,46425,Female,37,46,1-2 Year,Yes,41011,58,0,M12
484,171776,Female,22,41,< 1 Year,No,23742,219,0,M7
485,268151,Female,20,15,< 1 Year,No,38487,275,0,M1
486,167638,Female,24,15,< 1 Year,No,30177,235,0,M6
487,11031,Male,42,28,> 2 Years,Yes,37630,96,0,M6
488,268968,Male,25,15,< 1 Year,No,2630,37,0,M7
489,242646,Male,76,3,1-2 Year,No,31369,167,0,M11
490,281793,Male,41,41,1-2 Year,Yes,36079,96,1,M19
491,210938,Male,20,30,< 1 Year,Yes,30063,107,0,M16
492,174686,Male,30,8,1-2 Year,No,55199,114,0,M14
493,245730,Female,20,8,< 1 Year,No,48738,34,0,M5
494,242814,Female,46,28,1-2 Year,No,39965,180,0,M11
495,53297,Female,23,41,< 1 Year,Yes,37969,281,1,M16
496,336329,Female,22,41,< 1 Year,Yes,24200,75,0,M12
497,300193,Male,29,11,< 1 Year,No,25922,286,0,M5
498,380613,Male,52,11,1-2 Year,Yes,2630,197,0,M10
499,38605,Male,28,3,< 1 Year,No,23893,98,0,M15
500,353406,Female,58,41,1-2 Year,Yes,2630,32,0,M4
501,50784,Male,35,30,1-2 Year,Yes,2630,248,0,M9
502,181720,Female,31,46,< 1 Year,Yes,31032,121,0,M20
503,239645,Female,24,30,< 1 Year,No,28913,270,0,M8
504,353101,Female,31,28,1-2 Year,Yes,50880,255,1,M6
505,203987,Female,56,28,1-2 Year,Yes,51459,26,1,M17
506,239452,Male,34,8,< 1 Year,No,54102,111,0,M12
507,332363,Female,51,28,1-2 Year,Yes,51246,86,0,M20
508,22097,Male,51,28,1-2 Year,Yes,52069,139,0,M8
509,238678,Female,62,28,1-2 Year,Yes,63991,24,1,M20
510,215197,Female,23,46,< 1 Year,No,34068,64,0,M6
511,27623,Male,23,41,< 1 Year,Yes,25361,194,0,M13
512,117637,Male,21,46,< 1 Year,No,27991,284,0,M9
513,228904,Male,46,3,1-2 Year,No,29505,98,0,M10
514,68015,Male,51,8,1-2 Year,Yes,39111,126,0,M18
515,338763,Female,41,28,1-2 Year,Yes,24573,175,0,M14
516,24755,Female,22,46,< 1 Year,No,181076,239,0,M20
517,104962,Male,28,30,< 1 Year,No,29413,266,0,M9
518,14273,Female,24,46,< 1 Year,No,23246,262,0,M7
519,274190,Male,25,11,< 1 Year,No,39526,76,0,M16
520,769,Female,44,41,1-2 Year,Yes,41968,222,0,M20
521,188483,Male,50,8,1-2 Year,Yes,44726,225,1,M15
522,45278,Male,25,8,< 1 Year,No,33041,226,0,M6
523,25535,Female,34,50,1-2 Year,No,24555,192,0,M14
524,357730,Male,27,28,1-2 Year,Yes,42990,71,0,M12
525,133626,Male,50,28,1-2 Year,Yes,33437,126,0,M9
526,80281,Male,25,46,< 1 Year,No,26378,141,0,M2
527,52858,Male,55,41,1-2 Year,Yes,2630,21,0,M4
528,38999,Female,45,3,> 2 Years,Yes,30086,65,0,M15
529,379381,Female,44,28,> 2 Years,Yes,30039,160,0,M15
530,306251,Male,59,46,1-2 Year,No,24601,34,0,M18
531,233473,Female,24,15,< 1 Year,No,37393,90,0,M19
532,231884,Male,44,28,1-2 Year,Yes,30059,118,0,M20
533,163773,Male,67,50,1-2 Year,Yes,40659,262,0,M8
534,369147,Female,39,28,1-2 Year,Yes,40133,69,0,M17
535,211175,Male,33,3,< 1 Year,No,35056,298,0,M2
536,48975,Male,75,28,1-2 Year,Yes,34655,46,0,M8
537,336249,Male,35,8,1-2 Year,Yes,29344,42,0,M16
538,37064,Male,46,28,> 2 Years,Yes,36318,107,0,M17
539,146109,Female,74,28,1-2 Year,No,46426,110,0,M8
540,177105,Male,29,15,< 1 Year,No,35193,220,0,M7
541,272962,Female,30,41,< 1 Year,No,29680,102,0,M7
542,324600,Female,34,41,1-2 Year,No,2630,17,0,M1
543,282234,Male,32,46,< 1 Year,Yes,51227,128,1,M1
544,271022,Female,39,28,1-2 Year,No,44197,155,0,M3
545,349582,Male,53,29,1-2 Year,Yes,35719,135,0,M1
546,5313,Female,46,28,1-2 Year,Yes,25443,62,0,M11
547,255760,Male,43,28,1-2 Year,No,27876,231,0,M9
548,25992,Male,24,41,< 1 Year,No,20588,74,0,M20
549,182652,Female,26,11,< 1 Year,No,39433,185,0,M12
550,167445,Male,54,30,> 2 Years,Yes,31472,192,0,M12
551,245286,Male,25,41,< 1 Year,No,38338,68,0,M16
552,72528,Male,39,28,1-2 Year,No,2630,207,0,M6
553,23453,Female,22,28,< 1 Year,No,47990,86,0,M4
554,149862,Female,22,28,1-2 Year,Yes,34597,142,0,M2
555,29916,Male,45,28,1-2 Year,No,25237,182,0,M6
556,307819,Female,22,46,< 1 Year,No,43977,90,0,M14
557,194891,Male,70,28,1-2 Year,Yes,60975,270,0,M17
558,361314,Male,25,50,< 1 Year,No,24795,131,0,M7
559,64015,Male,48,50,1-2 Year,No,33274,151,0,M9
560,188014,Male,28,46,< 1 Year,No,32778,89,0,M14
561,217612,Female,67,28,1-2 Year,Yes,24947,173,0,M3
562,317997,Female,78,28,1-2 Year,Yes,46943,138,0,M10
563,364260,Female,23,28,< 1 Year,No,31895,19,0,M10
564,195590,Female,46,28,> 2 Years,Yes,33421,136,0,M6
565,186598,Male,55,28,1-2 Year,Yes,53102,281,0,M8
566,368520,Male,56,8,1-2 Year,Yes,28884,237,0,M7
567,42079,Male,45,3,1-2 Year,Yes,25305,81,0,M10
568,136611,Male,26,30,< 1 Year,No,36663,19,0,M5
569,2898,Male,55,30,1-2 Year,No,46674,286,0,M13
570,271317,Female,22,46,< 1 Year,No,25723,235,0,M19
571,27406,Male,21,30,< 1 Year,Yes,26579,170,0,M16
572,27783,Male,22,46,< 1 Year,No,27042,33,0,M9
573,196623,Female,30,28,< 1 Year,No,30552,251,0,M15
574,348156,Female,22,41,< 1 Year,No,2630,131,0,M14
575,73093,Male,39,8,1-2 Year,Yes,33521,264,1,M14
576,285354,Male,37,28,1-2 Year,Yes,39636,283,0,M12
577,298267,Female,24,30,< 1 Year,No,23353,129,0,M20
578,46395,Female,26,28,< 1 Year,No,24185,236,0,M1
579,71124,Female,41,28,1-2 Year,No,38125,246,0,M13
580,25720,Male,49,28,1-2 Year,Yes,38389,280,1,M15
581,300522,Female,23,11,< 1 Year,No,32644,123,0,M3
582,4488,Male,67,28,1-2 Year,Yes,53757,29,0,M7
583,197522,Male,34,8,1-2 Year,No,30923,291,0,M19
584,102464,Male,80,3,1-2 Year,Yes,32759,213,0,M16
585,349758,Male,37,28,1-2 Year,Yes,35933,95,0,M7
586,310117,Female,76,28,1-2 Year,No,42417,145,0,M3
587,102833,Male,21,15,< 1 Year,Yes,42913,261,0,M14
588,212048,Male,33,29,1-2 Year,Yes,2630,11,1,M12
589,50273,Female,45,28,1-2 Year,Yes,43041,70,0,M15
590,85732,Male,52,41,1-2 Year,Yes,28728,125,1,M16
591,355043,Female,25,50,< 1 Year,No,26425,168,0,M2
592,81895,Male,76,28,1-2 Year,No,46830,127,0,M15
593,66293,Female,43,28,1-2 Year,Yes,44392,24,0,M12
594,32180,Male,25,28,< 1 Year,Yes,42980,292,0,M15
595,283573,Female,20,15,< 1 Year,Yes,42799,189,0,M12
596,154513,Female,48,41,1-2 Year,Yes,26483,253,0,M3
597,286568,Male,25,30,< 1 Year,No,43507,215,0,M15
598,360510,Female,68,28,1-2 Year,No,29129,133,0,M15
599,262812,Female,25,46,< 1 Year,No,36056,240,0,M1
600,248873,Female,58,8,1-2 Year,Yes,2630,191,0,M13
601,246419,Female,24,15,< 1 Year,Yes,31995,192,0,M16
602,21805,Female,58,28,1-2 Year,No,48276,66,0,M4
603,10015,Female,57,28,> 2 Years,Yes,73696,129,0,M2
604,23370,Female,20,28,< 1 Year,Yes,2630,281,0,M16
605,148453,Female,46,28,1-2 Year,No,22651,292,0,M7
606,334338,Female,24,41,< 1 Year,Yes,2630,144,1,M11
607,191406,Male,23,8,< 1 Year,No,43065,23,0,M1
608,193479,Male,21,50,< 1 Year,No,47646,179,0,M2
609,349169,Male,25,50,< 1 Year,No,35179,220,0,M7
610,325831,Male,44,30,1-2 Year,Yes,2630,57,0,M6
611,144998,Male,62,28,1-2 Year,Yes,2630,170,0,M5
612,81821,Male,53,28,1-2 Year,Yes,2630,54,0,M12
613,261297,Male,25,46,< 1 Year,No,25565,122,0,M12
614,309212,Male,71,8,1-2 Year,Yes,44123,290,0,M6
615,148962,Male,28,11,< 1 Year,Yes,38647,284,0,M18
616,189877,Female,29,50,< 1 Year,No,29499,164,0,M2
617,92116,Female,23,50,< 1 Year,No,40962,70,0,M8
618,226415,Male,42,28,1-2 Year,Yes,33741,209,1,M17
619,380737,Female,43,8,1-2 Year,No,49327,96,0,M5
620,295109,Female,57,28,> 2 Years,Yes,2630,111,0,M17
621,185309,Female,44,28,1-2 Year,Yes,2630,77,0,M5
622,241593,Female,59,28,1-2 Year,Yes,48386,278,0,M15
623,209740,Female,40,46,1-2 Year,Yes,2630,297,0,M1
624,363921,Male,21,15,< 1 Year,Yes,48588,78,0,M12
625,173774,Female,21,30,< 1 Year,No,22205,177,0,M3
626,379298,Female,23,46,< 1 Year,No,21245,287,0,M9
627,331347,Male,69,46,1-2 Year,Yes,39664,130,1,M19
628,357021,Female,25,29,< 1 Year,No,2630,101,0,M12
629,45293,Male,22,28,< 1 Year,Yes,48978,64,0,M16
630,200792,Female,32,28,1-2 Year,No,2630,100,0,M19
631,18734,Female,36,28,1-2 Year,Yes,64343,191,0,M13
632,278656,Female,47,28,1-2 Year,Yes,26616,214,0,M16
633,72191,Male,39,28,1-2 Year,Yes,45349,148,1,M12
634,153242,Female,40,46,1-2 Year,Yes,2630,184,0,M13
635,14126,Female,23,15,< 1 Year,Yes,39041,66,0,M13
636,87353,Female,43,28,1-2 Year,Yes,35069,21,0,M4
637,6739,Male,37,15,1-2 Year,Yes,23023,181,1,M10
638,17241,Male,49,28,1-2 Year,Yes,37993,96,0,M2
639,288439,Male,20,46,< 1 Year,No,20711,231,0,M17
640,86757,Female,23,41,< 1 Year,No,28822,181,0,M12
641,75210,Male,41,8,1-2 Year,Yes,38362,213,1,M8
642,194447,Male,60,28,> 2 Years,Yes,44360,34,0,M8
643,86451,Male,46,28,1-2 Year,Yes,50210,206,0,M8
644,87854,Female,28,28,< 1 Year,Yes,42658,250,0,M1
645,89167,Male,50,28,1-2 Year,Yes,42777,33,0,M18
646,179954,Male,58,28,1-2 Year,Yes,48443,96,0,M8
647,165662,Male,61,28,1-2 Year,Yes,37831,76,0,M15
648,292019,Male,45,28,1-2 Year,No,34047,116,0,M8
649,318039,Male,29,28,< 1 Year,No,36718,298,0,M6
650,238583,Male,62,11,1-2 Year,Yes,2630,158,0,M10
651,61325,Female,79,28,1-2 Year,Yes,48353,148,0,M11
652,19926,Female,28,3,< 1 Year,No,32145,213,0,M9
653,337753,Female,56,28,> 2 Years,Yes,37896,246,0,M17
654,201337,Male,29,30,< 1 Year,No,22556,148,0,M12
655,251847,Male,40,28,1-2 Year,No,46314,112,0,M9
656,247725,Male,35,46,1-2 Year,Yes,33670,298,1,M10
657,240398,Male,33,41,< 1 Year,Yes,26191,125,1,M12
658,34326,Female,25,8,< 1 Year,No,51297,218,0,M20
659,275313,Male,51,28,1-2 Year,No,46287,104,0,M8
660,377573,Male,22,11,< 1 Year,No,22284,244,0,M10
661,170084,Female,39,8,1-2 Year,No,36599,270,0,M10
662,129652,Female,25,15,< 1 Year,No,30881,198,0,M14
663,121694,Female,40,28,1-2 Year,No,34549,237,0,M1
664,34286,Female,27,3,< 1 Year,No,25206,174,0,M13
665,264461,Female,62,8,1-2 Year,Yes,39115,151,1,M10
666,82049,Male,21,30,< 1 Year,No,21941,223,0,M20
667,379990,Female,28,3,< 1 Year,No,2630,65,0,M10
668,228495,Female,51,28,1-2 Year,Yes,40643,267,1,M16
669,364307,Male,32,15,< 1 Year,No,2630,41,0,M3
670,25944,Male,26,3,< 1 Year,Yes,2630,274,0,M14
671,136859,Male,51,3,> 2 Years,Yes,48265,122,0,M18
672,259968,Male,20,15,< 1 Year,Yes,29881,65,0,M3
673,143268,Female,45,28,> 2 Years,Yes,43117,22,0,M4
674,225495,Female,58,28,1-2 Year,No,2630,192,0,M3
675,5955,Female,70,28,1-2 Year,No,27296,128,0,M14
676,9105,Male,44,28,1-2 Year,No,35610,238,0,M2
677,32984,Male,58,8,1-2 Year,Yes,2630,189,1,M8
678,196344,Male,23,41,< 1 Year,Yes,81070,38,0,M5
679,316901,Female,49,8,1-2 Year,Yes,41072,151,0,M15
680,309529,Male,27,15,< 1 Year,No,2630,262,0,M15
681,240086,Male,27,30,< 1 Year,No,30017,26,0,M15
682,22641,Female,52,30,1-2 Year,No,37213,67,0,M7
683,155355,Male,24,29,< 1 Year,No,31192,280,0,M15
684,143081,Male,46,46,1-2 Year,Yes,32382,225,0,M10
685,73863,Male,23,50,< 1 Year,Yes,27814,81,0,M12
686,377712,Male,54,41,> 2 Years,Yes,99997,16,1,M11
687,335034,Male,33,46,< 1 Year,Yes,2630,113,0,M16
688,218413,Female,23,46,< 1 Year,No,38672,137,0,M14
689,172135,Male,26,29,< 1 Year,No,39872,162,0,M9
690,225307,Male,22,30,< 1 Year,No,37186,250,0,M12
691,207523,Female,26,28,< 1 Year,No,51333,109,0,M3
692,199153,Male,59,8,1-2 Year,Yes,44610,287,0,M11
693,112284,Male,47,50,1-2 Year,Yes,29171,227,1,M3
694,377452,Female,46,28,1-2 Year,No,73173,278,0,M3
695,27773,Female,41,28,1-2 Year,No,29512,90,0,M14
696,67680,Female,21,15,< 1 Year,No,28677,153,0,M11
697,61841,Male,24,15,< 1 Year,Yes,32593,269,0,M10
698,265953,Female,24,28,< 1 Year,No,27958,293,0,M14
699,213830,Male,33,28,1-2 Year,Yes,26992,217,0,M18
700,207085,Female,39,28,1-2 Year,Yes,37302,237,0,M8
701,266661,Female,44,28,1-2 Year,Yes,39632,128,0,M7
702,252377,Male,45,28,1-2 Year,Yes,55464,35,0,M1
703,104098,Female,27,3,< 1 Year,No,2630,269,0,M14
704,316247,Female,21,3,< 1 Year,Yes,24374,200,1,M9
705,334044,Female,38,15,1-2 Year,Yes,40778,35,0,M11
706,170304,Male,31,28,< 1 Year,No,30111,230,0,M18
707,321297,Male,20,41,< 1 Year,Yes,37612,199,0,M7
708,49579,Female,28,46,< 1 Year,Yes,27798,52,0,M15
709,123734,Female,21,3,< 1 Year,Yes,33216,122,0,M17
710,380890,Male,21,8,< 1 Year,No,34558,297,0,M5
711,379584,Female,25,8,< 1 Year,No,24765,201,0,M1
712,25775,Female,28,28,< 1 Year,No,30260,72,0,M17
713,224930,Female,25,11,< 1 Year,No,21659,244,0,M5
714,292776,Male,31,50,< 1 Year,No,30891,269,0,M19
715,64845,Male,48,28,1-2 Year,No,41151,56,0,M10
716,58336,Female,24,28,< 1 Year,Yes,48462,293,0,M10
717,376698,Female,23,8,< 1 Year,No,2630,48,0,M3
718,314782,Female,36,28,1-2 Year,Yes,37497,27,1,M11
719,222359,Male,64,8,1-2 Year,Yes,47547,37,0,M15
720,118187,Male,21,50,< 1 Year,Yes,2630,126,0,M8
721,126292,Female,21,11,< 1 Year,Yes,57160,207,0,M13
722,278059,Male,47,28,1-2 Year,No,43733,283,0,M3
723,195083,Male,35,29,1-2 Year,Yes,31029,165,0,M14
724,293099,Male,60,28,1-2 Year,Yes,31766,265,0,M16
725,83048,Male,55,28,1-2 Year,Yes,51985,282,1,M6
726,187042,Female,39,28,1-2 Year,No,36541,174,0,M18
727,87145,Male,52,28,1-2 Year,Yes,27076,184,1,M13
728,331794,Male,51,28,1-2 Year,Yes,39940,91,1,M12
729,285265,Male,21,28,< 1 Year,Yes,46441,47,0,M14
730,58442,Female,33,41,< 1 Year,No,37316,16,0,M15
731,243274,Male,43,28,1-2 Year,No,55097,68,0,M13
732,164198,Male,24,3,< 1 Year,No,24266,263,0,M16
733,225128,Male,34,28,1-2 Year,Yes,38770,27,0,M16
734,126700,Male,45,28,1-2 Year,Yes,45281,102,0,M18
735,207919,Male,33,28,< 1 Year,Yes,101802,163,0,M14
736,352155,Female,25,50,< 1 Year,No,41123,271,0,M17
737,318436,Male,60,28,1-2 Year,Yes,36340,224,0,M10
738,112223,Male,22,50,< 1 Year,No,34193,110,0,M2
739,339826,Male,24,28,< 1 Year,No,38907,243,0,M12
740,278151,Female,21,46,< 1 Year,No,21868,51,0,M4
741,25691,Male,36,15,1-2 Year,Yes,29250,295,0,M18
742,305452,Male,23,28,< 1 Year,No,44258,124,0,M11
743,343771,Female,38,8,1-2 Year,Yes,23664,254,1,M13
744,216498,Male,41,28,1-2 Year,Yes,31515,130,1,M3
745,44198,Male,60,8,1-2 Year,No,2630,53,0,M8
746,117036,Male,71,46,1-2 Year,Yes,2630,239,1,M5
747,197793,Male,27,28,< 1 Year,Yes,52737,43,1,M18
748,330114,Male,22,28,< 1 Year,Yes,64082,80,0,M10
749,36483,Male,37,28,1-2 Year,Yes,59247,79,0,M7
750,50649,Male,52,28,1-2 Year,Yes,46785,56,0,M4
751,362365,Male,30,28,< 1 Year,No,28779,252,0,M14
752,210459,Male,46,28,1-2 Year,Yes,35456,84,1,M7
753,40869,Male,62,28,1-2 Year,Yes,31120,197,1,M2
754,66872,Male,45,46,1-2 Year,Yes,38047,14,0,M11
755,230103,Male,45,28,> 2 Years,Yes,33172,131,0,M20
756,350447,Female,76,3,1-2 Year,No,2630,209,0,M4
757,63640,Male,21,30,< 1 Year,Yes,29925,135,0,M11
758,163153,Male,45,8,1-2 Year,Yes,29021,247,1,M18
759,289425,Female,26,3,< 1 Year,No,48943,117,0,M6
760,128801,Female,54,28,1-2 Year,No,50646,125,0,M2
761,155599,Female,46,8,1-2 Year,No,73117,165,0,M4
762,82520,Male,47,28,1-2 Year,Yes,43921,110,0,M1
763,116163,Male,55,28,1-2 Year,No,61863,283,0,M13
764,358498,Male,29,28,< 1 Year,Yes,48478,252,1,M8
765,25303,Female,24,11,< 1 Year,Yes,2630,83,0,M18
766,4550,Male,31,41,< 1 Year,Yes,66489,41,0,M9
767,205277,Male,53,8,1-2 Year,Yes,38875,13,0,M14
768,360142,Female,24,30,< 1 Year,No,25512,206,0,M1
769,130865,Female,44,28,1-2 Year,Yes,62857,90,0,M10
770,85761,Female,23,28,< 1 Year,No,37101,137,0,M3
771,95907,Female,37,46,1-2 Year,Yes,2630,263,1,M6
772,113778,Female,24,11,< 1 Year,No,32986,116,0,M2
773,369724,Female,24,28,< 1 Year,No,36517,216,0,M9
774,289036,Male,41,28,> 2 Years,Yes,30948,145,1,M13
775,90324,Male,26,41,< 1 Year,No,31544,210,0,M12
776,27410,Female,25,30,< 1 Year,No,26452,31,0,M14
777,147166,Male,38,28,1-2 Year,Yes,41389,109,0,M6
778,116961,Female,49,8,1-2 Year,No,40585,14,0,M5
779,42885,Male,47,3,1-2 Year,Yes,21259,283,0,M2
780,161671,Male,34,28,1-2 Year,No,38632,118,0,M5
781,323005,Male,38,46,1-2 Year,Yes,2630,252,0,M6
782,319365,Male,39,41,1-2 Year,Yes,2630,219,0,M16
783,367816,Female,22,46,< 1 Year,No,29233,141,0,M9
784,344558,Female,50,28,1-2 Year,Yes,50609,11,1,M11
785,205455,Male,21,28,1-2 Year,Yes,45733,213,1,M11
786,234727,Male,61,28,1-2 Year,Yes,42745,31,0,M20
787,244671,Male,27,8,< 1 Year,No,32865,121,0,M3
788,165875,Male,42,28,1-2 Year,Yes,44292,52,1,M20
789,261560,Female,53,28,1-2 Year,No,40584,248,0,M18
790,52824,Female,49,8,1-2 Year,No,27205,113,0,M13
791,11386,Female,24,41,< 1 Year,No,30702,223,0,M14
792,110420,Male,29,28,< 1 Year,No,78224,286,0,M1
793,2170,Female,48,30,1-2 Year,Yes,2630,82,1,M18
794,47214,Male,53,41,1-2 Year,No,2630,28,0,M15
795,346458,Male,42,46,1-2 Year,No,2630,47,0,M19
796,19000,Male,44,11,1-2 Year,Yes,38422,229,0,M16
797,156749,Male,60,28,1-2 Year,Yes,47034,195,0,M11
798,309547,Female,64,15,1-2 Year,No,27638,256,0,M16
799,178346,Male,39,8,1-2 Year,No,39617,84,0,M13
800,368684,Male,41,8,1-2 Year,Yes,35179,108,0,M4
801,64211,Male,56,28,1-2 Year,Yes,50633,34,0,M2
802,353812,Female,43,28,1-2 Year,Yes,2630,196,0,M4
803,104981,Male,40,28,1-2 Year,Yes,32071,42,1,M12
804,339911,Female,45,28,1-2 Year,No,2630,174,0,M12
805,341,Male,27,15,< 1 Year,Yes,33845,260,0,M15
806,380444,Female,74,41,1-2 Year,Yes,38370,185,0,M18
807,357534,Male,22,8,< 1 Year,Yes,56424,140,0,M7
808,66474,Male,42,3,1-2 Year,Yes,29306,181,0,M7
809,370173,Male,45,41,1-2 Year,Yes,38466,215,1,M1
810,370049,Female,59,28,1-2 Year,No,41261,177,0,M11
811,177110,Female,48,28,1-2 Year,Yes,45207,249,0,M4
812,128476,Male,22,15,< 1 Year,No,35307,96,0,M3
813,307786,Female,25,30,< 1 Year,No,29721,138,0,M11
814,193549,Male,23,8,< 1 Year,Yes,32119,108,0,M3
815,363808,Female,48,28,> 2 Years,Yes,28933,105,1,M9
816,242266,Male,76,28,1-2 Year,Yes,51809,93,0,M9
817,306891,Male,41,28,1-2 Year,Yes,2630,109,1,M10
818,75048,Female,25,15,< 1 Year,Yes,28870,240,0,M5
819,21347,Female,23,46,< 1 Year,Yes,30881,200,0,M11
820,239619,Female,44,28,1-2 Year,No,69120,119,0,M5
821,284763,Female,24,11,< 1 Year,No,42903,153,0,M20
822,167788,Male,45,8,1-2 Year,Yes,36816,142,0,M9
823,73584,Female,45,29,1-2 Year,Yes,31171,142,1,M2
824,292874,Female,33,28,< 1 Year,Yes,39637,160,0,M8
825,164673,Male,49,30,1-2 Year,No,2630,31,0,M1
826,23752,Male,38,30,1-2 Year,Yes,28039,78,1,M11
827,288934,Male,22,46,< 1 Year,No,28760,63,0,M15
828,24692,Male,41,8,1-2 Year,No,65464,98,0,M17
829,80658,Male,24,8,< 1 Year,No,77230,185,0,M13
830,147253,Female,49,28,> 2 Years,Yes,2630,176,0,M14
831,358681,Male,23,30,< 1 Year,No,38118,196,0,M12
832,48940,Male,27,15,< 1 Year,Yes,36812,182,0,M9
833,99523,Female,24,29,1-2 Year,Yes,26184,156,0,M14
834,63314,Male,22,3,< 1 Year,No,33553,104,0,M20
835,80439,Male,60,8,1-2 Year,Yes,2630,86,1,M9
836,107038,Male,68,28,> 2 Years,Yes,32251,146,0,M19
837,98869,Female,36,29,1-2 Year,Yes,25980,255,1,M7
838,248737,Male,40,28,> 2 Years,Yes,37223,17,0,M19
839,1865,Female,25,8,< 1 Year,Yes,24853,32,0,M2
840,164382,Female,22,8,< 1 Year,No,26452,186,0,M14
841,139120,Male,22,46,< 1 Year,No,35887,253,0,M5
842,139773,Female,75,28,1-2 Year,Yes,31800,74,0,M10
843,322780,Female,41,28,1-2 Year,Yes,64362,15,0,M4
844,217658,Female,36,30,1-2 Year,Yes,24547,178,1,M6
845,313037,Male,48,8,1-2 Year,No,38325,135,0,M3
846,277899,Female,26,8,< 1 Year,No,51386,83,0,M17
847,186942,Male,43,28,1-2 Year,Yes,30508,20,0,M5
848,161682,Female,26,50,< 1 Year,No,29892,28,0,M6
849,154049,Male,57,8,1-2 Year,Yes,39828,235,0,M12
850,166427,Male,44,28,1-2 Year,Yes,43053,267,0,M8
851,306645,Male,39,28,1-2 Year,Yes,35408,79,0,M7
852,265536,Male,26,8,< 1 Year,No,37518,173,0,M14
853,365087,Female,50,30,1-2 Year,No,26037,221,0,M17
854,301132,Female,45,28,> 2 Years,Yes,49282,299,1,M6
855,305523,Male,23,29,< 1 Year,No,21134,216,0,M20
856,295704,Male,36,8,1-2 Year,No,30239,203,0,M15
857,341845,Male,43,8,1-2 Year,Yes,39422,104,0,M11
858,228698,Male,60,46,1-2 Year,Yes,46675,233,0,M17
859,308678,Female,48,28,1-2 Year,Yes,47347,200,0,M13
860,222927,Female,22,8,< 1 Year,No,41134,37,0,M12
861,227025,Female,23,28,< 1 Year,Yes,48380,14,0,M14
862,379156,Male,33,3,< 1 Year,Yes,20514,244,1,M18
863,335316,Male,20,46,< 1 Year,No,26606,277,0,M3
864,258532,Female,26,29,< 1 Year,No,2630,35,0,M16
865,317037,Male,42,28,1-2 Year,Yes,24489,115,1,M18
866,224175,Male,50,11,1-2 Year,Yes,19158,109,1,M18
867,211169,Male,29,41,< 1 Year,No,18566,211,0,M10
868,347552,Male,43,15,1-2 Year,No,40112,78,0,M13
